Robinhood crypto bot | symbol=BTC-USD | dry_run=True | max_notional=$5
2026-06-21 13:58:37 BTC-USD mark=64096.95603178 momentum=-0.009% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 13:59:07 BTC-USD mark=64092.1409819 momentum=-0.010% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 13:59:37 BTC-USD mark=64078.12256244 momentum=-0.031% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:00:07 BTC-USD mark=64070.30862944 momentum=-0.052% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:00:37 BTC-USD mark=64082.022615795 momentum=-0.034% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:01:07 BTC-USD mark=64043.859834565 momentum=-0.090% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:01:37 BTC-USD mark=63992.678118335 momentum=-0.184% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:02:07 BTC-USD mark=63974.15906245 momentum=-0.189% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:02:37 BTC-USD mark=63941.952046545 momentum=-0.239% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:03:08 BTC-USD mark=63927.21046845 momentum=-0.264% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:03:38 BTC-USD mark=63927.232264385 momentum=-0.266% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:04:08 BTC-USD mark=63912.27839959 momentum=-0.285% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:04:38 BTC-USD mark=63904.845848035 momentum=-0.297% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:05:08 BTC-USD mark=63921.62151115 momentum=-0.271% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:05:38 BTC-USD mark=63917.515 momentum=-0.277% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:06:08 BTC-USD mark=63896.92564745 momentum=-0.320% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:06:38 BTC-USD mark=63922.65399661 momentum=-0.276% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:07:08 BTC-USD mark=63923.63 momentum=-0.254% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:07:38 BTC-USD mark=63945.97999166 momentum=-0.229% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:08:08 BTC-USD mark=63945.760747575 momentum=-0.236% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:08:38 BTC-USD mark=63961.11237835 momentum=-0.204% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:09:08 BTC-USD mark=63944.58332175 momentum=-0.208% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:09:39 BTC-USD mark=63928.121679025 momentum=-0.222% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:10:09 BTC-USD mark=63916.7756751 momentum=-0.258% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:10:39 BTC-USD mark=63920.678711775 momentum=-0.192% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:11:09 BTC-USD mark=63916.369344125 momentum=-0.119% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:11:39 BTC-USD mark=63924.80441292 momentum=-0.077% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:12:09 BTC-USD mark=63921.776005565 momentum=-0.032% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:12:39 BTC-USD mark=63923.24319386 momentum=-0.006% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:13:09 BTC-USD mark=63929.865404905 momentum=0.004% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:13:39 BTC-USD mark=63933.5891338 momentum=0.033% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:14:09 BTC-USD mark=63927.350029705 momentum=0.035% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:14:39 BTC-USD mark=63929.283402445 momentum=0.012% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:15:09 BTC-USD mark=63928.859047715 momentum=0.018% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:15:39 BTC-USD mark=63941.594828535 momentum=0.070% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:16:09 BTC-USD mark=63928.15682589 momentum=0.009% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:16:39 BTC-USD mark=63927.31795079 momentum=0.006% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:17:10 BTC-USD mark=63926.7066095 momentum=-0.030% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:17:40 BTC-USD mark=63944.0206847 momentum=-0.003% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:18:10 BTC-USD mark=63942.05742105 momentum=-0.030% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:18:40 BTC-USD mark=63943.386373875 momentum=-0.002% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:19:10 BTC-USD mark=63939.66754904 momentum=0.018% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:19:40 BTC-USD mark=63933.92854235 momentum=0.027% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 14:20:10 BTC-USD mark=63935.40789461 momentum=0.023% signal=FLAT action=DRY_RUN_ONLY
